AQI,PM2.5,PM10,SO2,NO2,O3,CO
-0.604610543487962,-0.27948156130434915,-0.5611627532730146,-0.40750213062370105,-0.4941071416378613,-0.9451859978563757,0.9985839549734113
-0.6462039759237674,-0.1882731338077894,-0.8288096895139963,-0.40750213062370105,-0.5462158331346074,-0.9941172838006722,0.9985839549734113
-0.39664338130893456,-0.005856278814669922,-0.9960890246646097,-0.06044970524086324,-0.6504332161280995,-1.0185829267728206,0.9985839549734113
0.3520384025355641,0.6782069274095281,-0.6949862213935054,-0.40750213062370105,-0.5462158331346074,-1.2877049994664513,2.437960630471679
0.684785862022008,0.9518322098992074,-0.02586888079105125,-0.06044970524086324,-0.28567237565087705,-1.3855675713550446,1.9581684053055897
0.767972726893619,1.0430406373957672,-0.05932474782117395,-0.40750213062370105,-0.5983245246313534,-1.3121706424385997,1.4783761801395006
0.8927530242010354,1.134249064892327,-0.12623648188141937,-0.7545545560065389,-0.6504332161280995,-1.2632393564943032,1.9581684053055897
0.3520384025355641,0.6782069274095281,-0.02586888079105125,-0.40750213062370105,-0.5983245246313534,-1.2877049994664513,2.917752855637768
-0.27186308400151815,-0.1882731338077894,-0.15969234891154208,-0.40750213062370105,-0.5462158331346074,-1.2387737135221548,1.9581684053055897
-0.7709842732311839,-0.27948156130434915,-0.9291772906043643,-0.40750213062370105,-0.7546505991215916,-1.067514212717117,0.9985839549734113
-0.35504994887312913,0.03974793493360995,-0.9960890246646097,-0.40750213062370105,-0.7546505991215916,-1.0430485697449687,1.4783761801395006
-0.47983024618054554,-0.051460492562949794,-0.5946186203031373,-0.40750213062370105,-0.6504332161280995,-0.9451859978563757,1.9581684053055897
-0.8125777056669894,-0.32508577505262903,-0.7618979554537508,-0.40750213062370105,-0.5983245246313534,-0.7739264970513378,1.9581684053055897
-1.2701054624608497,-0.689919485038868,-1.096456625754978,-0.40750213062370105,-0.6504332161280995,-0.5782013532741517,0.9985839549734113
