AQI,PM2.5,PM10,SO2,NO2,O3,CO
-0.931786993673011,-0.445457825151416,-0.767458759554795,-0.40130639768753096,-0.21316603880938345,-1.2122359489987216,1.7024350049647947
-0.7877692404279425,-0.3276028949947931,-0.66951092379608,-0.8983559460923916,-0.2657216266869411,-1.2368868008660179,1.7024350049647947
-0.7397633226795864,-0.26867542991648163,-0.66951092379608,-0.8983559460923916,-0.2657216266869411,-1.3108393564679066,1.0979322527774413
-0.979792911421367,-0.445457825151416,-0.8327573167272717,-0.8983559460923916,-0.42338839031961417,-1.335490208335203,1.0979322527774413
-0.8357751581762987,-0.3276028949947931,-0.767458759554795,-0.8983559460923916,-0.4759439781971718,-1.3601410602024993,-0.1110732515972662
-0.6917574049312303,-0.20974796483817018,-0.66951092379608,-0.8983559460923916,-0.3182772145644988,-1.3601410602024993,-0.1110732515972662
-0.7397633226795864,-0.26867542991648163,-0.7348094809685567,-0.40130639768753096,-0.4759439781971718,-1.2861885046006103,0.4934295005900872
-0.7397633226795864,-0.26867542991648163,-0.7348094809685567,-0.40130639768753096,-0.21316603880938345,-1.3847919120697956,-0.1110732515972662
-0.8837810759246548,-0.3865303600731046,-0.8327573167272717,-0.40130639768753096,-0.055499275176710425,-1.434093615804388,-0.1110732515972662
-0.7397633226795864,-0.26867542991648163,-0.767458759554795,-0.40130639768753096,-0.055499275176710425,-1.4587444676716843,2.9114405093395024
-0.7397633226795864,-0.26867542991648163,-0.8001080381410334,-0.40130639768753096,-0.2657216266869411,-1.3108393564679066,2.9114405093395024
-0.7397633226795864,-0.26867542991648163,-0.8001080381410334,-0.40130639768753096,-0.42338839031961417,-1.162934245264129,1.7024350049647947
-1.0277988291697233,-0.5043852902297276,-0.9960037096584634,-0.8983559460923916,-0.5810551539522871,-1.1382833933968328,1.7024350049647947
-1.0277988291697233,-0.5043852902297276,-0.9960037096584634,-0.8983559460923916,-0.6336107418298449,-1.1136325415295365,2.306937757152148
-1.5558639244016408,-0.9758050108562193,-1.2898472169346085,-0.8983559460923916,-0.7387219175849602,-0.9164257265911663,1.0979322527774413
-1.6518757598983531,-1.0936599410128423,-1.3877950526933236,-0.8983559460923916,-0.7387219175849602,-0.6452663560509072,-0.1110732515972662
-1.5078580066532845,-1.0936599410128423,-1.3551457741070851,-0.8983559460923916,-0.9489442690951909,-0.42340868924524067,-0.7155760037846196
-1.5078580066532845,-1.0347324759345307,-1.322496495520847,-0.8983559460923916,-0.8963886812176333,-0.42340868924524067,-0.1110732515972662
-1.5078580066532845,-0.9168775457779078,-1.1918993811758936,-0.8983559460923916,-0.5810551539522871,-0.6452663560509072,-0.1110732515972662
-1.3638402534082161,-0.7990226156212848,-1.0939515454171784,-0.8983559460923916,-0.42338839031961417,-0.9410765784584625,-0.1110732515972662
-1.2198225001631477,-0.6811676854646619,-1.0286529882447017,-0.8983559460923916,-0.21316603880938345,-1.1382833933968328,-0.1110732515972662
-1.31583433565986,-0.7400951505429734,-1.0613022668309402,-0.8983559460923916,-0.3182772145644988,-1.1136325415295365,-0.1110732515972662
-1.4598520889049285,-0.8579500806995963,-1.1918993811758936,-0.8983559460923916,-0.6861663297074025,-0.9657274303257588,-0.7155760037846196
-1.4598520889049285,-0.8579500806995963,-1.2245486597621318,-0.8983559460923916,-0.7387219175849602,-1.0643308377949439,-0.1110732515972662
-1.3638402534082161,-0.7990226156212848,-1.1918993811758936,-0.8983559460923916,-0.8963886812176333,-1.0396799859276475,1.0979322527774413
-0.7397633226795864,-0.26867542991648163,-0.8001080381410334,-0.8983559460923916,-1.0540554448503063,-1.0150291340603514,1.0979322527774413
-0.595745569434518,-0.1508204997598587,-0.767458759554795,-0.8983559460923916,-1.0540554448503063,-0.990378282193055,1.7024350049647947
-0.6917574049312303,-0.20974796483817018,-0.8001080381410334,-0.8983559460923916,-1.1591666206054216,-0.89177487472387,1.0979322527774413
-0.6917574049312303,-0.20974796483817018,-0.767458759554795,-0.8983559460923916,-1.106611032727864,-0.9410765784584625,1.0979322527774413
-1.0758047469180794,-0.5633127553080389,-0.9960037096584634,-0.40130639768753096,-1.106611032727864,-0.7438697635200923,0.4934295005900872
-1.31583433565986,-0.7400951505429734,-1.1266008240034169,-0.40130639768753096,-1.264277796360537,-0.42340868924524067,0.4934295005900872
-1.1718165824147917,-0.6222402203863504,-1.0286529882447017,-0.40130639768753096,-1.106611032727864,-0.5713138004490184,0.4934295005900872
-1.0758047469180794,-0.5633127553080389,-0.9960037096584634,-0.40130639768753096,-0.9489442690951909,-0.6206155041836109,1.0979322527774413
-1.1718165824147917,-0.6222402203863504,-0.9960037096584634,-0.40130639768753096,-0.7912775054625178,-0.448059541112537,1.0979322527774413
-1.2198225001631477,-0.6811676854646619,-1.0286529882447017,0.09574315071732961,-0.7912775054625178,-0.37410698551064814,1.7024350049647947
-1.2198225001631477,-0.6811676854646619,-1.0613022668309402,0.09574315071732961,-0.7387219175849602,-0.22620187430687047,2.9114405093395024
-1.0758047469180794,-0.7400951505429734,-1.0286529882447017,0.09574315071732961,-0.9489442690951909,0.2914660149063513,2.306937757152148
-0.931786993673011,-0.7400951505429734,-1.0613022668309402,0.09574315071732961,-1.0540554448503063,0.5872762373139067,2.306937757152148
-0.931786993673011,-0.6811676854646619,-0.9960037096584634,-0.40130639768753096,-1.106611032727864,0.5379745335793141,0.4934295005900872
