AQI,PM2.5,PM10,SO2,NO2,O3,CO
-0.3129084745991745,0.19825004029752213,-0.5782647720439821,-0.34255745581327324,-0.017975178987463637,-1.386665580730121,1.4675701079458663
-0.3129084745991745,0.19825004029752213,-0.544493445002639,-0.018588389075138913,0.09669001507635591,-1.485532233282725,1.9154589213777509
-0.3129084745991745,0.19825004029752213,-0.4769507909199527,-0.34255745581327324,-0.41930335821083203,-1.2383656019012146,1.9154589213777509
-0.4935464899040607,0.0258655269364615,-0.6120360990853252,-0.018588389075138913,-0.24730556711510274,-1.3125155913156676,1.4675701079458663
-0.76450351286139,-0.203980490878286,-0.7471214072506978,-0.018588389075138913,-0.3619707611789223,-1.3619489175919697,1.0196812945139822
-0.8548225205138331,-0.2614419953319729,-0.814664061333384,-0.018588389075138913,-0.8206315374342005,-1.3125155913156676,1.0196812945139822
-0.76450351286139,-0.203980490878286,-0.6795787531680114,0.3053806776629954,-0.41930335821083203,-1.534965559559027,1.9154589213777509
-0.3129084745991745,0.19825004029752213,-0.44317946387860957,-0.018588389075138913,-0.18997297008319294,-1.6832655383879331,3.707014175105287
-0.26774897077295295,0.255711544751209,-0.44317946387860957,0.3053806776629954,-0.41930335821083203,-1.559682222697178,4.6027918019690555
-0.26774897077295295,0.255711544751209,-0.4769507909199527,-0.018588389075138913,-0.4766359552427418,-1.460815570144574,4.6027918019690555
-0.76450351286139,-0.203980490878286,-0.7133500802093546,0.3053806776629954,-0.5339685522746516,-1.3372322544538187,4.154902988537172
-1.170939047297384,-0.5487495176004072,-0.9835206965400997,0.3053806776629954,-0.5339685522746516,-1.2136489387630636,3.707014175105287
-1.261258054949827,-0.663672526507781,-1.051063350622786,0.6293497444011298,-0.5913011493065614,-1.0900656230723085,2.811236548241519
-1.261258054949827,-0.663672526507781,-1.051063350622786,0.3053806776629954,-0.6486337463384712,-1.0159156336578552,2.3633477348096346
-1.170939047297384,-0.5487495176004072,-0.9835206965400997,0.3053806776629954,-0.5913011493065614,-0.8676156548289491,1.9154589213777509
