AQI,PM2.5,PM10,SO2,NO2,O3,CO
0.36307001602837313,0.44685124068157434,0.45887882144576464,-0.6759866482283265,1.037338734001667,-0.6646976707545886,-0.014042171184767123
0.3893456113297836,0.47894236263246576,0.43581714332630056,-1.0646033472887808,0.8803225132576913,-0.5689643739379162,-0.014042171184767123
0.2316920395213205,0.31848675287800876,0.29744707460951614,-1.0646033472887808,0.3700197958397699,-0.1860311866712262,-0.014042171184767123
-0.05733950879419527,0.029666655319986086,0.06683029341487551,-1.0646033472887808,-0.061774811206163564,0.10116870377879131,-0.2830606086192539
-0.1887174853012479,-0.16288007638536234,-0.14072480966030107,-1.0646033472887808,-0.10102886639215752,0.06925760483990047,-0.2830606086192539
-0.24126867590406895,-0.19497119833625376,-0.20990984401869328,-1.453220046349235,-0.061774811206163564,-0.05838679091566286,-0.2830606086192539
-0.24126867590406895,-0.22706232028714515,-0.23297152213815733,-1.0646033472887808,0.05598735435181829,-0.24985338454900785,-0.2830606086192539
-0.3200954618083005,-0.3233356861398194,-0.30215655649654954,-1.0646033472887808,0.3700197958397699,-0.4732310771212437,-0.2830606086192539
-0.37264665241112155,-0.3554268080907108,-0.34827991273547765,-1.0646033472887808,0.6055441269557337,-0.6966087696934795,-0.2830606086192539
-0.34637105710971106,-0.3554268080907108,-0.3252182346160136,-1.0646033472887808,0.5662900717697397,-0.6327865718156979,-0.2830606086192539
-0.34637105710971106,-0.4196090519924936,-0.3252182346160136,-0.6759866482283265,0.6447981821417276,-0.6646976707545886,-0.2830606086192539
-0.6616782007266373,-0.6442469056487334,-0.6019583720495824,-0.6759866482283265,0.4485279062117578,-0.3774977803045712,-0.552079046053741
-0.6879537960280478,-0.7084291495505163,-0.6250200501690465,-1.0646033472887808,0.5270360165837458,-0.3136755824267895,-0.552079046053741
-0.6879537960280478,-0.772611393452299,-0.6942050845274387,-1.453220046349235,-0.022520756020169615,0.005435406962118806,-0.8210974834882279
-0.6879537960280478,-0.9009758812558647,-0.8556368313636871,-1.453220046349235,-0.41506130788010914,0.03734650590100964,-1.0901159209227147
-0.6879537960280478,-0.8047025154031905,-0.7172667626469027,-1.453220046349235,-0.17953697676414543,0.3883685942288088,0.2549762662497197
-0.7930561772336899,-0.8688847593049733,-0.7172667626469027,-1.453220046349235,0.17374951990980014,0.10116870377879131,-0.8210974834882279
-0.7142293913294584,-0.8367936373540819,-0.6480817282885105,-1.453220046349235,0.4485279062117578,-0.12220898879344452,-0.8210974834882279
-0.6879537960280478,-0.8367936373540819,-0.6250200501690465,-1.453220046349235,0.8803225132576913,-0.5689643739379162,-0.8210974834882279
-0.7405049866308689,-0.9009758812558647,-0.6711434064079745,-1.453220046349235,0.8803225132576913,-0.6646976707545886,-0.8210974834882279
-0.6354026054252269,-0.9330670032067561,-0.6942050845274387,-1.453220046349235,1.3513711754896187,-1.175275253776842,-0.8210974834882279
-0.8718829631379216,-1.0293403690594303,-0.8556368313636871,-1.453220046349235,0.6055441269557337,-0.6646976707545886,-1.0901159209227147
-1.003260939644974,-1.0614314910103217,-0.9017601876026152,-1.453220046349235,0.2130035750957941,-0.3455866813656804,-1.0901159209227147
-0.845607367836511,-0.9651581251576475,-0.7633901188858309,-1.453220046349235,0.6055441269557337,-0.6966087696934795,-1.0901159209227147
-0.6616782007266373,-0.9009758812558647,-0.6480817282885105,-1.453220046349235,1.2336090099316368,-1.207186352715733,-0.8210974834882279
-0.6616782007266373,-0.9009758812558647,-0.6711434064079745,-1.453220046349235,1.2336090099316368,-1.3029196495324054,-0.8210974834882279
-0.8193317725351005,-0.9009758812558647,-0.7403284407663668,-1.453220046349235,0.7233062925137155,-0.983808660143497,-1.0901159209227147
-0.6354026054252269,-0.772611393452299,-0.5788966939301183,-1.453220046349235,1.155100899559649,-1.2390974516546236,-0.8210974834882279
-0.5828514148224058,-0.7084291495505163,-0.5327733376911902,-1.453220046349235,1.155100899559649,-1.3029196495324054,-0.8210974834882279
-0.5303002242195847,-0.6763380275996248,-0.48664998145226207,-1.453220046349235,1.037338734001667,-1.3348307484712962,-0.8210974834882279
-0.6616782007266373,-0.8047025154031905,-0.6250200501690465,-1.453220046349235,1.272863065117631,-1.3348307484712962,-1.0901159209227147
-0.7142293913294584,-0.8367936373540819,-0.6711434064079745,-1.0646033472887808,1.076592789187661,-1.2390974516546236,-0.8210974834882279
-0.5565758195209952,-0.7405202715014076,-0.5097116595717262,-1.0646033472887808,0.9195765684436853,-1.2390974516546236,-0.552079046053741
-0.6091270101238163,-0.8047025154031905,-0.5558350158106543,-1.453220046349235,0.8803225132576913,-1.207186352715733,-0.8210974834882279
-0.5565758195209952,-0.772611393452299,-0.5097116595717262,-1.0646033472887808,0.9588306236296792,-1.175275253776842,-0.8210974834882279
-0.7405049866308689,-0.8688847593049733,-0.6711434064079745,-1.0646033472887808,0.8018144028857034,-1.0157197590823879,-1.0901159209227147
-0.8193317725351005,-0.9330670032067561,-0.7403284407663668,-1.0646033472887808,0.5270360165837458,-0.7285198686323704,-1.0901159209227147
-0.8193317725351005,-0.9330670032067561,-0.7403284407663668,-1.453220046349235,0.3700197958397699,-0.5051421760601346,-1.0901159209227147
-0.7930561772336899,-0.9009758812558647,-0.7172667626469027,-1.0646033472887808,0.40927385102576386,-0.4732310771212437,-0.8210974834882279
-0.6616782007266373,-0.8688847593049733,-0.6019583720495824,-1.0646033472887808,0.6447981821417276,-0.7285198686323704,-1.0901159209227147
