AQI,PM2.5,PM10,SO2,NO2,O3,CO
0.33602626774373007,0.3666407796087135,0.2297707996924506,0.42379864488899666,1.1939731277694567,-0.7722774756550855,0.16016682110310693
0.46017796403926786,0.49331263436643014,0.2982193892889286,0.1656903792901209,1.0001860771126225,-0.8050694267940125,0.16016682110310693
0.4808699134218575,0.5186470053179735,0.4807489615462032,0.1656903792901209,0.302552694748019,-0.3787740619879623,0.16016682110310693
0.4808699134218575,0.5186470053179735,0.3894841754175659,-0.09241788630875486,0.26379528461665214,-0.47714991540474316,0.16016682110310693
0.563637710952216,0.5946501181726035,0.2297707996924506,-0.09241788630875486,0.1862804643539184,-0.47714991540474316,0.16016682110310693
0.5429457615696264,0.5693157472210602,0.25258699622460995,-0.09241788630875486,0.302552694748019,-0.6411096710993778,0.16016682110310693
0.5429457615696264,0.5693157472210602,0.13850601356381328,-0.09241788630875486,0.9226712568498888,-1.2313647916000627,0.42924708055632643
0.5429457615696264,0.5693157472210602,0.25258699622460995,0.1656903792901209,0.9614286669812556,-1.3625325961557704,0.42924708055632643
0.2946423689785508,0.34130640865717016,0.41230037194972524,0.1656903792901209,1.0001860771126225,-1.3297406450168434,0.42924708055632643
0.1291067739178337,0.1639658119963668,0.3666679788854066,0.1656903792901209,0.8063990264557882,-1.1657808893222088,0.42924708055632643
-0.16058051743842117,-0.11471226847060986,0.25258699622460995,0.1656903792901209,0.4575823352734864,-0.7394855245161587,0.16016682110310693
-0.30542416311654863,-0.5707309455983899,0.11568981703165396,-0.09241788630875486,-0.278808457222484,0.014729351679160884,-0.3779936978033324
-0.905490695211648,-0.6213996875014766,-0.3178179170793733,-0.3505261519076306,-0.39508068761658455,0.2114810585127225,-0.3779936978033324
-0.905490695211648,-0.7480715422591933,-0.7285094546582411,-0.3505261519076306,-0.4725955078793183,0.6049844721798457,-0.3779936978033324
-0.905490695211648,-0.7987402841622799,-0.8425904373190378,-0.3505261519076306,-0.5113529180106852,0.8017361790134073,-0.3779936978033324
-0.905490695211648,-0.7987402841622799,-0.9338552234476751,-0.09241788630875486,-0.4725955078793183,0.7689442278744804,-0.3779936978033324
-0.8847987458290584,-0.8747433970169098,-0.8425904373190378,-0.3505261519076306,-0.0075065863029159284,0.8017361790134073,-0.3779936978033324
-0.8847987458290584,-0.9000777679684532,-0.7741418477225598,-0.3505261519076306,-0.0075065863029159284,0.3098569119295033,-0.3779936978033324
-0.8847987458290584,-0.9507465098715399,-0.6600608650617632,-0.3505261519076306,0.10876564409118467,0.4082327653462841,-0.3779936978033324
-0.8847987458290584,-0.9507465098715399,-0.7741418477225598,-0.3505261519076306,-0.12377881669701651,0.14589715623486862,-0.6470739572565519
-0.9882584927420066,-0.8747433970169098,-0.9566714199798344,-0.3505261519076306,-0.31756586735385084,0.2114810585127225,-0.6470739572565519
-1.0296423915071857,-0.9000777679684532,-0.9794876165119938,-0.3505261519076306,-0.0075065863029159284,-0.08364650173761992,-0.6470739572565519
-0.9882584927420066,-0.9000777679684532,-0.9794876165119938,-0.6086344175065064,0.6901267960616876,-0.7066935733772317,-0.6470739572565519
-0.8434148470638791,-0.9254121389199965,-0.8425904373190378,-0.3505261519076306,1.2714879480321906,-1.2641567427389897,-0.6470739572565519
-0.7813389989161103,-0.9507465098715399,-0.6600608650617632,-0.3505261519076306,1.1164583075067231,-1.1657808893222088,-0.6470739572565519
-0.8227228976812895,-0.9507465098715399,-0.7056932581260819,-0.3505261519076306,0.7288842061930545,-0.9690291824886472,-0.6470739572565519
-0.9468745939768273,-0.9254121389199965,-0.9338552234476751,-0.3505261519076306,0.8451564365871551,-1.1329889381832818,-0.6470739572565519
-0.9261826445942376,-0.8747433970169098,-0.8882228303833565,-0.3505261519076306,0.9614286669812556,-1.2641567427389897,-0.6470739572565519
-0.9882584927420066,-0.9000777679684532,-0.8882228303833565,-0.3505261519076306,0.6901267960616876,-1.0018211336275742,-0.6470739572565519
-0.905490695211648,-0.9254121389199965,-0.7969580442547192,-0.3505261519076306,0.573854565667587,-0.9362372313497203,-0.6470739572565519
-0.905490695211648,-1.0014152517746266,-0.7969580442547192,-0.3505261519076306,0.4575823352734864,-0.8050694267940125,-0.6470739572565519
-0.9468745939768273,-1.0014152517746266,-0.8425904373190378,-0.3505261519076306,0.7676416163244213,-1.1329889381832818,-0.6470739572565519
-0.8641067964464687,-0.9254121389199965,-0.7513256511904005,-0.3505261519076306,1.0001860771126225,-1.3625325961557704,-0.6470739572565519
-0.7813389989161103,-0.8240746551138232,-0.6600608650617632,-0.3505261519076306,0.9226712568498888,-1.3297406450168434,-0.3779936978033324
-0.677879252003162,-0.7987402841622799,-0.5459798824009665,-0.09241788630875486,0.8839138467185219,-1.2969486938779164,-0.3779936978033324
-0.6571873026205725,-0.6213996875014766,-0.5231636858688072,-0.09241788630875486,0.8839138467185219,-1.3297406450168434,-0.10891343835011259
-0.6158034038553931,-0.5453965746468465,-0.5231636858688072,-0.3505261519076306,0.8839138467185219,-1.2969486938779164,-0.10891343835011259
-0.6158034038553931,-0.5453965746468465,-0.43189889974016993,-0.09241788630875486,0.573854565667587,-1.1001969870443549,0.16016682110310693
-0.6158034038553931,-0.5200622036953032,-0.43189889974016993,0.1656903792901209,0.573854565667587,-0.9690291824886472,0.42924708055632643
-0.6158034038553931,-0.5453965746468465,-0.3178179170793733,0.1656903792901209,0.26379528461665214,-1.1329889381832818,1.7746483778224245
-0.5537275557076242,-0.49472783274375987,-0.4090827032080106,0.1656903792901209,0.4575823352734864,-0.9362372313497203,0.9674075994627654
